domain,problem,heuristics,strategy,solved,time,timeout,plan_length,expansions,memory_kb
zenotravel,task18,"landmark,lmcut",sum,False,300,True,,,
zenotravel,task19,"landmark,lmcut",sum,False,300,True,,,
zenotravel,task20,"landmark,lmcut",sum,False,300,True,,,
parcprinter,task01,"hff,hadd",sum,True,0.19939255714416504,False,8,9,
parcprinter,task02,"hff,hadd",sum,True,0.18211650848388672,False,15,16,
parcprinter,task03,"hff,hadd",sum,True,0.18316221237182617,False,22,23,
parcprinter,task04,"hff,hadd",sum,True,0.2153797149658203,False,29,30,
parcprinter,task05,"hff,hadd",sum,True,0.2857992649078369,False,36,37,
parcprinter,task06,"hff,hadd",sum,True,0.33780980110168457,False,43,44,
parcprinter,task07,"hff,hadd",sum,True,0.46807193756103516,False,50,51,
parcprinter,task08,"hff,hadd",sum,True,0.6060519218444824,False,57,58,
parcprinter,task09,"hff,hadd",sum,True,0.8255758285522461,False,64,65,
parcprinter,task10,"hff,hadd",sum,True,1.0524163246154785,False,71,72,
parcprinter,task11,"hff,hadd",sum,True,0.17290663719177246,False,9,10,
parcprinter,task12,"hff,hadd",sum,True,0.2757723331451416,False,17,18,
parcprinter,task13,"hff,hadd",sum,True,0.25194334983825684,False,25,26,
parcprinter,task14,"hff,hadd",sum,True,0.3434767723083496,False,33,34,
parcprinter,task15,"hff,hadd",sum,True,0.647763729095459,False,49,75,
parcprinter,task16,"hff,hadd",sum,True,0.8045437335968018,False,49,50,
parcprinter,task17,"hff,hadd",sum,True,1.245635986328125,False,57,58,
parcprinter,task18,"hff,hadd",sum,True,1.7325387001037598,False,65,66,
parcprinter,task19,"hff,hadd",sum,True,4.974870443344116,False,89,389,
parcprinter,task20,"hff,hadd",sum,True,5.022663831710815,False,89,120,
parcprinter,task21,"hff,hadd",sum,True,0.1714775562286377,False,8,9,
parcprinter,task22,"hff,hadd",sum,True,0.18244624137878418,False,15,16,
parcprinter,task23,"hff,hadd",sum,True,0.22907090187072754,False,22,23,
parcprinter,task24,"hff,hadd",sum,True,0.32795262336730957,False,29,30,
parcprinter,task25,"hff,hadd",sum,True,0.5203094482421875,False,40,63,
parcprinter,task26,"hff,hadd",sum,True,0.703777551651001,False,43,44,
parcprinter,task27,"hff,hadd",sum,True,1.2294080257415771,False,50,51,
parcprinter,task28,"hff,hadd",sum,True,1.9593381881713867,False,57,58,
parcprinter,task29,"hff,hadd",sum,True,4.44242000579834,False,72,139,
parcprinter,task30,"hff,hadd",sum,True,3.2574431896209717,False,75,86,
parcprinter,task01,"hmax,lmcut",sum,True,0.16924548149108887,False,8,9,
parcprinter,task02,"hmax,lmcut",sum,True,0.1977856159210205,False,15,16,
parcprinter,task03,"hmax,lmcut",sum,True,0.2633793354034424,False,22,23,
parcprinter,task04,"hmax,lmcut",sum,True,0.6412971019744873,False,29,31,
parcprinter,task05,"hmax,lmcut",sum,True,1.210954189300537,False,36,39,
parcprinter,task06,"hmax,lmcut",sum,True,2.0320098400115967,False,43,47,
parcprinter,task07,"hmax,lmcut",sum,True,5.355210542678833,False,50,60,
parcprinter,task08,"hmax,lmcut",sum,True,7.8876776695251465,False,57,66,
parcprinter,task09,"hmax,lmcut",sum,True,14.584954261779785,False,64,115,
parcprinter,task10,"hmax,lmcut",sum,True,21.736207723617554,False,71,86,
parcprinter,task11,"hmax,lmcut",sum,True,0.18925094604492188,False,9,10,
parcprinter,task12,"hmax,lmcut",sum,True,0.26811838150024414,False,17,18,
parcprinter,task13,"hmax,lmcut",sum,True,0.7281408309936523,False,25,26,
parcprinter,task14,"hmax,lmcut",sum,True,2.1844482421875,False,33,35,
